(-3.12, 519.09, 515.97)
(-3.54, 519.09, 515.5500000000001)
(-3.37, 519.09, 515.72)
(-3.35, 519.09, 515.74)
(-3.25, 519.09, 515.84)
(-3.22, 519.09, 515.87)
(-3.29, 519.09, 515.8000000000001)
(-3.29, 519.09, 515.8000000000001)
(-3.29, 519.09, 515.8000000000001)
(-3.24, 519.09, 515.85)
(-3.08, 519.09, 516.01)
(-3.15, 519.09, 515.94)
(-3.0, 519.09, 516.09)
(-2.92, 519.09, 516.1700000000001)
(-3.05, 519.09, 516.0400000000001)
(-3.23, 519.09, 515.86)
(-3.2, 519.09, 515.89)
(-3.2, 519.09, 515.89)
(-3.84, 519.09, 515.25)
(-3.84, 519.09, 515.25)
(-3.64, 519.09, 515.45)
